Date,SPY,EFA,EEM,TLT
20110707,105.7428,40.6808,36.1727,65.8552
20110708,104.9928,40.1772,35.7623,66.7866
20110711,103.0946,38.9617,34.7625,67.7881
20110712,102.6493,38.6998,34.4118,68.0191
20110713,102.993,39.2774,34.9714,68.2082
20110714,102.2821,38.9349,34.5984,67.2348
20110715,102.8758,39.0692,34.8148,67.3469
20110718,102.0321,38.4917,34.4118,66.6956
20110719,103.6883,39.0692,34.9118,68.0822
20110720,103.6257,39.5325,35.0162,67.2768
20110721,105.0632,40.3719,35.5758,66.7586
20110722,105.1335,40.4122,35.5534,67.2628
20110725,104.5476,40.1571,35.4788,66.5275
20110726,104.157,40.3988,35.5982,66.9827
20110727,102.0243,39.4184,34.9714,66.9897
20110728,101.7274,39.3244,35.0013,67.2418
20110729,101.0322,39.4251,35.1505,68.5724
20110801,100.6025,38.9282,35.1207,69.2645
20110802,98.0324,37.9007,34.0388,71.3442
20110803,98.5636,38.1223,33.9194,71.4847
20110804,93.9467,35.4631,31.9794,74.0282
20110805,93.8061,36.0876,31.7705,71.8923
20110808,87.6971,33.3948,29.1217,74.1617
20110809,91.775,35.6444,30.8304,74.3865
20110810,87.7206,33.5157,29.1963,76.5998
20110811,91.6578,35.1206,30.808,72.7354
20110812,92.2749,35.5235,30.7931,74.1758
20110815,94.228,36.3495,31.5094,73.424
20110816,93.4233,35.819,31.2408,74.6395
20110817,93.4858,36.0272,31.4646,75.9464
20110818,89.4549,34.2745,29.9798,77.5062
20110819,87.994,33.6903,29.6067,78.1316
20110822,88.0643,33.9052,29.5769,77.9348
20110823,90.9626,35.0065,30.614,76.8598
20110824,92.2437,35.0199,30.3155,74.6746
20110825,90.8375,34.1738,29.7261,75.4826
20110826,92.1578,34.711,30.2335,76.2274
20110829,94.806,35.537,31.2109,75.1735
20110830,95.056,35.3288,31.2557,76.382
20110831,95.4779,35.9735,31.8974,75.2016
20110901,94.4779,35.5303,31.7257,76.7958
20110902,92.064,34.7379,31.0094,79.2906
20110906,91.3922,33.5963,30.6886,80.1151
20110907,93.9702,34.5968,31.5989,78.5858
20110908,92.9937,33.9119,30.8975,79.2906
20110909,90.5563,32.7367,29.8529,80.1362
20110912,91.1422,32.5957,29.7933,80.2208
20110913,91.9781,32.9449,29.838,79.0791
20110914,93.2514,33.4418,29.7559,79.7486
20110915,94.8607,34.1671,30.1887,78.5294
20110916,95.4222,34.1805,30.2409,79.1002
20110919,94.472,33.2404,29.3456,80.6084
20110920,94.3621,33.3747,29.1292,80.9466
20110921,91.5824,32.3808,28.0473,83.6247
20110922,88.622,31.3332,26.0775,86.7678
20110923,89.156,31.6891,26.7714,85.154
20110926,91.2761,32.3405,27.1743,83.7868
20110927,92.2969,33.1396,28.0398,82.5042
20110928,90.4124,32.5756,27.1967,82.4759
20110929,91.1269,33.2135,27.5698,83.0468
20110930,88.8497,32.0853,26.1894,85.1329
20111003,86.3213,31.2392,25.6373,87.4757
20111004,88.2137,31.763,26.0327,86.3664
20111005,89.847,32.2532,26.6371,85.7447
20111006,91.4724,33.1195,27.5175,84.1621
20111007,90.8599,32.8912,27.1892,83.5403
20111010,93.8988,34.1469,28.4054,82.3604
20111011,93.993,34.0865,28.4204,82.0849
20111012,94.8175,34.5834,29.2187,80.8908
20111013,94.6291,34.5968,28.9576,81.6963
20111014,96.2467,34.9998,29.5396,80.5093
20111017,94.4092,34.1939,28.5397,81.9012
20111018,96.2545,34.6841,29.3008,81.3925
20111019,95.1159,34.0596,28.7412,81.3642
20111020,95.5321,34.1469,28.1891,80.7849
20111021,97.346,34.9729,28.9949,79.9299
20111024,98.5396,35.4967,30.129,80.0642
20111025,96.6236,34.8856,29.5321,82.099
20111026,97.6051,35.3624,30.0768,80.6648
20111027,101.0052,37.3165,31.9048,77.9305
20111028,100.9816,37.1016,31.6362,78.75
20111031,98.5474,35.1744,30.4499,81.8729
20111101,95.7991,34.0731,29.7112,84.6136
20111102,97.3617,34.3618,30.6215,83.5581
20111103,99.1363,35.2281,30.9348,82.4105
20111104,98.5317,34.7849,30.7334,82.5097
20111107,99.1442,34.9326,30.9945,83.0339
20111108,100.4163,35.3557,31.3601,81.9713
20111109,96.7099,33.5426,29.5246,83.6715
20111110,97.6208,33.9387,29.7186,82.4247
20111111,99.4583,34.7849,30.4349,81.9218
20111114,98.516,34.1671,30.0171,83.2394
20111115,99.0028,34.0731,30.2036,83.126
20111116,97.4324,33.4217,29.3903,83.884
20111117,95.8855,33.0591,28.6442,84.5569
20111118,95.7834,33.1732,28.7561,84.5356
20111121,93.9616,32.3338,27.8309,85.0386
20111122,93.5926,32.2398,27.9279,85.9878
20111123,91.5274,31.3534,27.0251,86.8307
20111125,91.3546,31.1922,26.9355,85.5698
20111128,94.0009,32.5218,28.2264,85.5274
20111129,94.2679,32.7367,28.0995,84.8261
20111130,98.147,34.4088,29.8529,83.5014
20111201,98.1312,34.1133,29.7634,83.0825
20111202,98.0448,34.1066,29.6739,84.247
20111205,99.1128,34.4961,30.1589,84.0766
20111206,99.1442,34.3349,29.7485,83.2742
20111207,99.5133,34.5767,29.8679,83.5724
20111208,97.3303,33.4418,28.7934,84.6163
20111209,98.9793,34.2745,29.3754,82.8765
20111212,97.5344,33.2739,28.2711,83.7997
20111213,96.6236,32.824,28.01,84.5808
20111214,95.5949,32.4345,27.6071,86.1785
20111215,95.9404,32.5957,27.7861,85.859
20111216,96.0826,32.4614,27.9951,86.8602
20111219,95.0554,32.1592,27.2713,87.961
20111220,97.9318,33.2935,28.414,85.7667
20111221,98.1214,33.1168,28.5044,84.5737
20111222,98.9907,33.4158,28.8811,84.9287
20111223,99.8757,33.6469,28.9941,83.9843
20111227,99.9547,33.4973,28.7154,84.3832
20111228,98.643,32.8925,28.2332,85.9434
20111229,99.6624,33.4973,28.5572,86.1001
20111230,99.1724,33.6604,28.5798,86.378
20120103,100.7528,34.5779,29.4536,85.0814
20120104,100.9109,34.374,29.2879,84.0698
20120105,101.1796,33.8643,29.1598,83.9202
20120106,100.9188,33.4022,28.7907,84.5827
20120109,101.1638,33.5313,29.092,84.4332
20120110,102.0409,34.041,29.7248,84.2906
20120111,102.0962,33.9323,29.7474,85.3877
20120112,102.3412,34.075,29.8679,85.2666
20120113,101.8117,33.708,29.5967,86.1144
20120117,102.2068,34.109,30.1617,86.5133
20120118,103.3368,34.6798,30.9225,85.4661
20120119,103.8821,35.108,31.1937,84.2906
20120120,104.2693,35.2915,31.1711,83.336
20120123,104.0006,35.4274,31.4724,82.8089
20120124,103.8821,35.2303,31.5176,82.9585
20120125,104.7514,35.5973,31.8716,82.759
20120126,104.214,35.6109,31.7436,83.8561
20120127,104.1666,35.672,31.9093,84.1197
20120130,103.811,35.2507,31.4498,85.1099
20120131,103.7715,35.4342,31.721,86.093
20120201,104.6802,35.9915,32.4215,85.1068
20120202,104.8462,36.0662,32.5119,85.0711
20120203,106.316,36.6303,33.0543,83.243
20120206,106.2449,36.4536,32.7756,84.0714
20120207,106.5135,36.6779,32.8434,83.0288
20120208,106.8297,36.807,33.0769,83.0931
20120209,106.964,36.9021,33.0618,82.4718
20120210,106.1737,36.2021,32.3311,83.5429
20120213,106.964,36.6167,32.8585,83.65
20120214,106.8297,36.3449,32.5873,84.0928
20120215,106.3318,36.3856,32.6777,83.9428
20120216,107.5092,36.8885,33.0317,83.2716
20120217,107.7937,37.0516,33.092,83.2501
20120221,107.8411,37.0584,32.9564,82.329
20120222,107.4934,36.9497,33.0166,83.3644
20120223,107.9675,37.2555,32.9564,83.3644
20120224,108.2046,37.4798,33.2878,83.9071
20120227,108.3864,37.2895,32.9564,84.6497
20120228,108.7024,37.6361,33.4159,84.3713
20120229,108.2757,37.1468,33.3933,83.8571
20120301,108.8368,37.5681,33.7097,83.0677
20120302,108.5049,37.2215,33.6268,83.8478
20120305,108.0624,37.0245,33.0468,83.1822
20120306,106.4819,35.842,31.9394,84.1913
20120307,107.2247,36.2837,32.3236,83.6761
20120308,108.2915,37.0652,33.0016,82.8387
20120309,108.7103,36.9429,32.9865,83.0033
20120312,108.7182,36.8478,32.6249,82.989
20120313,110.678,37.4458,33.5138,81.5289
20120314,110.5594,37.1128,32.9865,79.4747
20120315,111.1995,37.4662,33.2502,79.5964
20120316,111.3535,37.7244,33.2125,79.7538
20120319,111.79,37.9215,33.0844,78.8019
20120320,111.4646,37.473,32.5119,79.1168
20120321,111.2821,37.2283,32.5722,80.0115
20120322,110.4805,36.9701,32.075,80.2692
20120323,110.8376,37.2283,32.3161,81.0279
20120326,112.3933,37.704,32.881,80.6127
20120327,112.044,37.4662,32.7078,81.1925
20120328,111.4884,37.2079,32.1579,81.078
20120329,111.2979,36.9701,32.1202,81.6863
20120330,111.7583,37.3031,32.3537,80.305
20120402,112.5758,37.738,32.7982,80.7499
20120403,112.1155,37.0788,32.6099,79.3505
20120404,111.0043,36.2497,32.0223,80.4413
20120405,110.9487,36.0322,32.1955,81.0225
20120409,109.7027,35.8759,31.721,82.917
20120410,107.8613,35.108,31.1033,83.857
20120411,108.7344,35.5973,31.4423,82.8524
20120412,110.1551,36.2497,32.2483,82.508
20120413,108.8455,35.5565,31.7586,83.8426
20120416,108.774,35.8148,31.6005,83.7207
20120417,110.3852,36.3856,31.962,83.6704
20120418,110.0122,36.1953,31.8114,83.9144
20120419,109.3058,35.9779,31.6682,83.9934
20120420,109.4884,36.3245,31.8867,84.0077
20120423,108.5677,35.5973,31.2765,84.6176
20120424,108.9804,35.8827,31.3443,84.0221
20120425,110.4725,36.372,31.6306,83.5914
20120426,111.2424,36.5895,31.8264,84.0938
20120427,111.4249,36.739,31.8716,84.1656
20120430,111.0122,36.5283,31.8038,84.1871
20120501,111.7027,36.6779,32.0148,83.7505
20120502,111.3694,36.3924,31.9545,84.3403
20120503,110.5202,36.073,31.7134,84.3187
20120504,108.7344,35.5225,31.156,84.9805
20120507,108.8137,35.7808,31.269,84.9949
20120508,108.3772,35.2303,30.7718,85.4481
20120509,107.7343,34.8226,30.3726,85.5056
20120510,107.9565,34.9857,30.5007,85.2539
20120511,107.6311,34.7682,30.1089,85.9588
20120514,106.4406,34.1022,29.4234,87.16
20120515,105.8295,33.674,29.1673,87.5125
20120516,105.4247,33.341,28.753,87.7643
20120517,103.8612,32.9333,28.3613,89.318
20120518,102.9723,32.6954,28.0901,89.3396
20120521,104.7421,33.4158,28.7606,89.1525
20120522,104.9247,33.2935,28.4592,88.1599
20120523,104.9803,33.0216,28.2634,88.7713
20120524,105.1866,32.8041,28.1203,88.4333
20120525,104.8454,32.6886,27.9847,88.7641
20120529,106.1152,33.1032,28.7756,88.4908
20120530,104.5755,32.3216,28.2785,90.7351
20120531,104.3453,32.4576,28.399,91.7852
20120601,101.7182,31.6352,27.6382,93.9643
20120604,101.6706,31.9003,27.7587,93.2218
20120605,102.4405,32.1314,27.834,91.9749
20120606,104.7421,33.0284,28.6476,90.1368
20120607,104.8056,33.076,28.8208,90.2738
20120608,105.639,32.9673,28.5722,90.2521
20120611,104.2977,32.6479,28.1579,90.663
20120612,105.4962,33.1915,28.7455,89.8341
20120613,104.8215,32.9265,28.64,90.7206
20120614,105.9327,33.1711,28.8434,90.6053
20120615,107.0161,33.6401,29.3707,91.1099
20120618,107.2235,33.5449,29.431,91.6001
20120619,108.2607,34.1022,29.9056,90.4035
20120620,108.0851,34.2993,29.8076,90.8503
20120621,105.6598,33.4015,28.716,91.3333
20120622,106.4736,33.6866,28.8075,90.1152
20120625,104.7663,32.9355,28.2739,91.427
20120626,105.2928,33.1511,28.5178,91.0666
20120627,106.2422,33.464,28.7008,91.2108
20120628,105.939,33.5336,28.5635,91.4342
20120629,108.5798,34.7436,29.829,90.2449
20120702,108.9069,34.9731,29.829,91.176
20120703,109.6249,35.293,30.4236,90.4753
20120705,109.1302,34.7089,30.1034,90.9377
20120706,108.0931,34.382,29.5545,91.7828
20120709,107.9575,34.3055,29.4478,92.5919
20120710,107.0161,34.076,29.12,92.7797
20120711,107.032,34.1804,29.2725,92.8952
20120712,106.5135,33.8396,28.7846,93.5526
20120713,108.3006,34.3194,29.3411,93.307
20120716,108.0452,34.3125,29.2725,93.7404
20120717,108.7872,34.4098,29.6613,93.0036
20120718,109.5929,34.6811,29.585,93.0542
20120719,109.8801,35.0009,29.8595,92.8158
20120720,108.8749,34.1804,29.4173,93.9499
20120723,107.774,33.478,28.6474,94.4772
20120724,106.8485,33.1163,28.5254,95.2213
20120725,106.8725,33.2902,28.6626,95.4669
20120726,108.6356,34.3055,29.3106,94.5928
20120727,110.6381,35.0288,30.1339,92.8086
20120730,110.6381,34.987,29.9586,93.502
20120731,109.8642,34.7715,29.8214,93.6899
20120801,109.7685,34.7784,29.8747,93.2215
20120802,109.0106,34.2916,29.5241,93.7499
20120803,111.1726,35.4599,30.4388,92.237
20120806,111.388,35.7103,30.6294,92.2732
20120807,111.9465,36.0093,30.7132,91.086
20120808,112.0821,35.9885,30.7742,90.6011
20120809,112.1777,36.0093,30.9038,90.5359
20120810,112.3613,36.0719,31.0487,90.9919
20120813,112.3054,35.8981,30.7742,90.8399
20120814,112.3214,35.9815,30.7666,89.6093
20120815,112.449,35.8772,30.7209,88.3498
20120816,113.2788,36.3223,31.0029,87.597
20120817,113.4303,36.371,30.8505,88.024
20120820,113.4383,36.3292,30.8352,88.205
20120821,113.0953,36.5378,30.7895,88.5959
20120822,113.1431,36.4961,30.8047,90.0581
20120823,112.2177,36.2875,30.5227,90.4346
20120824,112.8958,36.2319,30.5303,90.3477
20120827,112.9197,36.2527,30.2177,90.8761
20120828,112.8081,36.218,30.1568,91.0933
20120829,112.8958,36.1067,30.0119,90.6951
20120830,112.0821,35.5712,29.6613,91.1657
20120831,112.6166,35.8842,29.9433,92.4542
20120904,112.5129,35.7033,29.7756,92.3613
20120905,112.4171,35.606,29.6232,91.9261
20120906,114.6988,36.4892,30.2787,90.3954
20120907,115.1456,37.0386,30.9801,89.9747
20120910,114.4914,36.7465,30.5837,90.1923
20120911,114.8105,37.1637,30.9496,89.6264
20120912,115.1935,37.4072,31.0868,88.5094
20120913,116.9486,37.9774,31.9253,88.1611
20120914,117.4672,38.3529,32.2988,85.818
20120917,117.0683,38.1512,31.9482,86.8481
20120918,116.9725,37.9913,31.9634,87.2833
20120919,117.0364,38.1512,31.9634,87.8564
20120920,117.0443,37.9079,31.7729,88.0741
20120921,116.9954,37.9287,31.8491,88.1757
20120924,116.8189,37.7966,31.8186,88.8648
20120925,115.5758,37.5323,31.346,89.7425
20120926,114.9261,37.1568,31.2011,90.7074
20120927,116.0089,37.6018,31.6966,90.0617
20120928,115.4716,36.8578,31.506,90.1125
20121001,115.7763,37.1568,31.8186,90.4469
20121002,115.8966,37.3028,31.8643,90.3233
20121003,116.3698,37.1498,31.6509,90.3524
20121004,117.204,37.6018,31.9787,89.2256
20121005,117.212,37.6505,31.9787,88.0698
20121008,116.811,37.428,31.6966,88.8112
20121009,115.656,36.8856,31.4603,88.6513
20121010,114.9181,36.7813,31.2697,89.2765
20121011,114.9823,37.0177,31.5594,89.8944
20121012,114.6053,36.976,31.4603,90.1198
20121015,115.5597,37.3376,31.6433,89.9162
20121016,116.7307,37.9565,31.971,88.6731
20121017,117.2601,38.3112,32.2226,87.8517
20121018,116.9553,38.1652,32.1311,87.3137
20121019,115.0063,37.6505,31.6356,88.4987
20121022,115.0224,37.9148,31.9406,87.9317
20121023,113.4263,37.1012,31.285,89.1893
20121024,113.1055,37.122,31.3155,88.3097
20121025,113.4343,37.3446,31.6585,87.8589
20121026,113.3702,37.2889,31.4146,89.153
20121031,113.3702,37.2611,31.3688,89.6763
20121101,114.5572,37.6992,31.8796,88.9421
20121102,113.5385,37.3376,31.7119,88.8766
20121105,113.7711,37.2472,31.8643,89.3783
20121106,114.6614,37.6018,32.1159,88.535
20121107,112.0628,37.0386,31.5899,90.1416
20121108,110.7153,36.7048,31.1935,91.4792
20121109,110.8116,36.7187,31.2545,91.5809
20121112,110.8998,36.6908,31.3688,91.7336
20121113,110.5148,36.51,31.0868,92.0389
20121114,109.023,36.1275,30.6065,92.1261
20121115,108.8386,36.2458,30.7132,91.9445
20121116,109.3759,36.2249,30.8047,91.8645
20121119,111.5896,37.0107,31.346,91.3484
20121120,111.6377,37.0664,31.285,90.4324
20121121,111.8462,37.129,31.224,90.3815
20121123,113.3702,37.9287,31.7347,90.2942
20121126,113.1295,37.8383,31.7347,90.7232
20121127,112.5521,37.6505,31.4679,91.0793
20121128,113.4584,37.9218,31.6433,90.9485
20121129,113.9877,38.2486,31.8719,90.963
20121130,114.0118,38.2973,31.8567,90.7159
20121203,113.4503,38.346,31.8415,90.7996
20121204,113.2899,38.4433,31.9329,91.324
20121205,113.4905,38.499,32.276,91.2804
20121206,113.8755,38.5755,32.5199,91.477
20121207,114.2203,38.5894,32.619,90.6321
20121210,114.2685,38.6311,32.802,91.0327
20121211,115.0465,38.8536,32.9697,90.3407
20121212,115.1026,38.9788,33.0688,89.2919
20121213,114.3968,38.8606,32.9239,89.3575
20121214,113.9716,38.9997,33.0688,90.0275
20121217,115.3111,39.1596,33.1526,88.68
20121218,116.5944,39.5674,33.3842,87.7769
20121219,115.7282,39.708,33.3689,88.0682
20121220,116.3939,39.9752,33.5683,88.0828
20121221,115.3374,39.7291,33.1848,89.0442
20121224,114.982,39.6236,33.1158,88.884
20121226,114.4973,39.6166,33.2155,89.2037
20121227,114.3438,39.7994,33.4027,89.503
20121228,113.108,39.3776,33.5254,90.014
20121231,115.0304,39.9752,34.0241,88.4592
20130102,117.9787,40.5938,34.6915,87.2766
20130103,117.7121,40.2001,34.446,86.0941
20130104,118.2291,40.404,34.5151,86.4298
20130107,117.906,40.2283,34.2543,86.4663
20130108,117.5667,40.0033,33.9474,87.0357
20130109,117.8656,40.2072,34.0932,86.9554
20130110,118.8026,40.7204,34.3923,86.7145
20130111,118.7945,40.8048,34.1162,87.4883
20130114,118.7137,40.854,34.2619,87.2474
20130115,118.7945,40.7907,34.1162,87.6489
20130116,118.7784,40.5938,34.0855,87.8314
20130117,119.5457,40.9243,34.2773,86.9554
20130118,119.8123,40.8821,34.354,87.627
20130122,120.4584,40.9032,34.3003,87.7949
20130123,120.6523,40.861,34.1162,87.6634
20130124,120.6846,41.0578,33.9934,87.3569
20130125,121.3631,41.5008,33.8783,86.1597
20130128,121.2177,41.2969,33.6405,85.8458
20130129,121.6943,41.5781,34.0164,85.3714
20130130,121.2177,41.6203,33.8553,85.2253
20130131,120.9189,41.4656,33.9244,85.6414
20130201,122.1628,41.796,34.1469,84.5294
20130204,120.7896,41.0438,33.6942,85.6122
20130205,122.0093,41.2336,33.7326,84.8513
20130206,122.0982,41.2266,33.6942,85.5463
20130207,121.9366,40.8891,33.395,85.3561
20130208,122.6151,41.1492,33.6405,85.6853
20130211,122.5908,41.1071,33.6252,85.6195
20130212,122.7928,41.3109,33.7172,85.4073
20130213,122.8978,41.4094,33.886,84.7123
20130214,123.0109,41.1844,33.8707,85.4804
20130215,122.8655,41.0789,33.7479,85.2317
20130219,123.7863,41.564,33.817,84.8074
20130220,122.2435,41.1563,33.5178,85.0634
20130221,121.5004,40.5376,33.0575,85.5609
20130222,122.6878,41.1211,33.2032,85.6195
20130225,120.3534,40.1369,32.7583,87.3022
20130226,121.1773,40.4603,32.9424,86.7974
20130227,122.704,40.9735,33.303,86.5413
20130228,122.4616,40.9313,33.1495,86.7022
20130301,122.8655,40.8469,33.2262,87.1744
20130304,123.5198,41.0227,32.9117,86.7125
20130305,124.6264,41.4305,33.3106,86.4632
20130306,124.796,41.5359,33.4717,85.6787
20130307,125.0221,41.6554,33.5638,85.0189
20130308,125.5553,41.7468,33.8553,84.1317
20130311,126.0319,41.8734,33.6712,84.2124
20130312,125.7492,41.6625,33.2876,84.8209
20130313,125.9269,41.5992,32.9731,84.733
20130314,126.5973,42.007,33.1112,84.4763
20130315,126.4301,42.0913,32.812,84.8722
20130318,125.7324,41.6273,32.4437,85.5174
20130319,125.4403,41.5008,32.2136,86.0966
20130320,126.3165,41.7539,32.3977,85.1362
20130321,125.2375,41.3742,32.0678,85.9573
20130322,126.2435,41.7328,32.1906,86.0233
20130325,125.7162,41.2125,32.1599,85.9427
20130326,126.7222,41.4727,32.6202,86.0453
20130327,126.7222,41.2688,32.7429,86.7785
20130328,127.1116,41.4656,32.812,86.3386
20130401,126.6086,40.9102,32.4591,86.9889
20130402,127.2334,41.3461,32.4744,86.6361
20130403,125.9433,41.1422,32.0908,87.415
20130404,126.4545,41.5078,31.9988,88.4584
20130405,125.8865,41.318,31.9221,90.2439
20130408,126.7384,41.4797,31.9758,89.5531
20130409,127.1766,41.6273,32.2903,89.3328
20130410,128.7343,42.246,32.5972,88.1057
20130411,129.1562,42.5764,32.6279,88.2747
20130412,128.8398,42.471,32.1292,89.5899
20130415,125.854,41.6343,31.3467,90.3687
20130416,127.712,42.2249,31.9911,89.6267
20130417,125.846,41.3461,31.4848,90.2218
20130418,125.059,41.2196,31.4848,90.4423
20130419,126.1462,41.55,31.9451,90.2512
20130422,126.706,41.7257,32.0985,90.3174
20130423,128.0122,42.3163,32.2519,90.0014
20130424,128.0933,42.6819,32.4437,90.2292
20130425,128.6126,42.9069,32.7353,89.8397
20130426,128.3854,42.942,32.4054,90.6627
20130429,129.2455,43.4904,32.7429,90.3321
20130430,129.5538,43.5466,33.2109,90.3835
20130501,128.4179,43.2865,32.8503,91.312
20130502,129.6105,43.4201,33.1112,91.1942
20130503,130.9249,43.9755,33.3874,89.0441
20130506,131.2576,43.9192,33.4334,88.8232
20130507,131.9229,43.9895,33.6712,88.4771
20130508,132.5232,44.4535,33.932,88.617
20130509,132.15,44.0247,33.6866,88.3888
20130510,132.5801,44.0739,33.4257,87.4389
20130513,132.6855,44.0528,33.1188,86.7688
20130514,134.0567,44.1372,33.2723,85.8264
20130515,134.7788,44.327,33.28,86.4007
20130516,134.1459,44.0247,33.1649,87.299
20130517,135.4441,44.327,33.3106,86.1945
20130520,135.4359,44.5731,33.395,86.0915
20130521,135.6307,44.6645,33.326,86.7688
20130522,134.6246,44.2145,32.9577,85.4803
20130523,134.2352,43.5818,32.7122,85.8852
20130524,134.1216,43.2021,32.4284,86.0031
20130528,134.9248,43.3146,32.6048,83.8236
20130529,134.0486,42.8998,32.1906,84.766
20130530,134.5435,43.0685,32.1906,84.5599
20130531,132.6125,42.2319,31.6075,84.2727
20130603,133.3427,42.3936,32.0755,84.7192
20130604,132.7018,42.5483,31.6842,83.9368
